wav_filename,wav_filesize,transcript
/home/nam/Desktop/data_test/test/turn_to_the_left_3.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/turn_to_the_left_20.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/how_do_you_feel_39.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/stop_talking_67.wav,63532,stop talking
/home/nam/Desktop/data_test/test/im_fine_thank_you_16.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/move_forward_10.wav,63532,move forward
/home/nam/Desktop/data_test/test/who_are_you_49.wav,63532,who are you
/home/nam/Desktop/data_test/test/can_you_sing_a_song_25.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/turn_left_23.wav,63532,turn left
/home/nam/Desktop/data_test/test/turn_left_66.wav,63532,turn left
/home/nam/Desktop/data_test/test/turn_left_74.wav,63532,turn left
/home/nam/Desktop/data_test/test/do_you_know_me_36.wav,63532,do you know me
/home/nam/Desktop/data_test/test/can_you_sing_a_song_48.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_26.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/im_so_boring_32.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/move_forward_69.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_170.wav,63532,move
/home/nam/Desktop/data_test/test/do_you_know_me_29.wav,63532,do you know me
/home/nam/Desktop/data_test/test/do_you_know_me_27.wav,63532,do you know me
/home/nam/Desktop/data_test/test/can_you_follow_me_3.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/put_your_hand_up_37.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_56.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/do_you_know_me_129.wav,63532,do you know me
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_32.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/can_you_follow_me_36.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/move_190.wav,63532,move
/home/nam/Desktop/data_test/test/move_136.wav,63532,move
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_18.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/move_50.wav,63532,move
/home/nam/Desktop/data_test/test/hello_49.wav,63532,hello
/home/nam/Desktop/data_test/test/can_you_sing_a_song_41.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/stop_talking_8.wav,63532,stop talking
/home/nam/Desktop/data_test/test/how_do_you_feel_43.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/nam_15.wav,63532,nam
/home/nam/Desktop/data_test/test/move_117.wav,63532,move
/home/nam/Desktop/data_test/test/who_are_you_37.wav,63532,who are you
/home/nam/Desktop/data_test/test/what_is_your_name_44.wav,63532,what is your name
/home/nam/Desktop/data_test/test/stop_talking_58.wav,63532,stop talking
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_14.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/stop_talking_14.wav,63532,stop talking
/home/nam/Desktop/data_test/test/come_with_me_18.wav,63532,come with me
/home/nam/Desktop/data_test/test/move_169.wav,63532,move
/home/nam/Desktop/data_test/test/come_with_me_4.wav,63532,come with me
/home/nam/Desktop/data_test/test/turn_to_the_right_37.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_25.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/move_forward_23.wav,63532,move forward
/home/nam/Desktop/data_test/test/can_you_sing_a_song_18.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/move_behind_19.wav,63532,move behind
/home/nam/Desktop/data_test/test/follow_me_26.wav,63532,follow me
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_60.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_12.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/how_are_you_today_4.wav,63532,how are you today
/home/nam/Desktop/data_test/test/turn_to_the_right_33.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/move_forward_48.wav,63532,move forward
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_41.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/come_with_me_17.wav,63532,come with me
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_29.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/follow_me_66.wav,63532,follow me
/home/nam/Desktop/data_test/test/do_you_know_me_22.wav,63532,do you know me
/home/nam/Desktop/data_test/test/hello_58.wav,63532,hello
/home/nam/Desktop/data_test/test/stop_talking_31.wav,63532,stop talking
/home/nam/Desktop/data_test/test/move_86.wav,63532,move
/home/nam/Desktop/data_test/test/follow_me_107.wav,63532,follow me
/home/nam/Desktop/data_test/test/i_dont_know_64.wav,63532,i don't know
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_59.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_forward_56.wav,63532,move forward
/home/nam/Desktop/data_test/test/forward_11.wav,63532,forward
/home/nam/Desktop/data_test/test/do_you_know_me_3.wav,63532,do you know me
/home/nam/Desktop/data_test/test/im_so_boring_1.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/im_fine_thank_you_9.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/im_fine_thank_you_38.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_11.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/move_forward_171.wav,63532,move forward
/home/nam/Desktop/data_test/test/follow_me_52.wav,63532,follow me
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_63.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_forward_130.wav,63532,move forward
/home/nam/Desktop/data_test/test/hello_120.wav,63532,hello
/home/nam/Desktop/data_test/test/come_with_me_48.wav,63532,come with me
/home/nam/Desktop/data_test/test/move_forward_6.wav,63532,move forward
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_19.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/who_are_you_32.wav,63532,who are you
/home/nam/Desktop/data_test/test/move_forward_145.wav,63532,move forward
/home/nam/Desktop/data_test/test/who_are_you_40.wav,63532,who are you
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_46.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/how_do_you_feel_3.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/move_forward_20.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_behind_10.wav,63532,move behind
/home/nam/Desktop/data_test/test/come_with_me_7.wav,63532,come with me
/home/nam/Desktop/data_test/test/move_behind_64.wav,63532,move behind
/home/nam/Desktop/data_test/test/can_you_sing_a_song_3.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/turn_left_35.wav,63532,turn left
/home/nam/Desktop/data_test/test/move_49.wav,63532,move
/home/nam/Desktop/data_test/test/can_you_sing_a_song_26.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/follow_me_68.wav,63532,follow me
/home/nam/Desktop/data_test/test/forward_4.wav,63532,forward
/home/nam/Desktop/data_test/test/are_you_married_21.wav,94252,are you married
/home/nam/Desktop/data_test/test/have_a_good_time_7.wav,94252,have a good time
/home/nam/Desktop/data_test/test/come_with_me_24.wav,63532,come with me
/home/nam/Desktop/data_test/test/are_you_married_51.wav,94252,are you married
/home/nam/Desktop/data_test/test/how_do_you_feel_47.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/hello_5.wav,63532,hello
/home/nam/Desktop/data_test/test/move_forward_203.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_me_74.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_forward_104.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_behind_89.wav,63532,move behind
/home/nam/Desktop/data_test/test/move_forward_139.wav,63532,move forward
/home/nam/Desktop/data_test/test/forward_28.wav,63532,forward
/home/nam/Desktop/data_test/test/can_you_sing_a_song_36.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/turn_left_14.wav,63532,turn left
/home/nam/Desktop/data_test/test/goodbye_see_you_later_19.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/come_with_me_83.wav,63532,come with me
/home/nam/Desktop/data_test/test/stop_talking_33.wav,63532,stop talking
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_20.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/turn_left_25.wav,63532,turn left
/home/nam/Desktop/data_test/test/move_behind_16.wav,63532,move behind
/home/nam/Desktop/data_test/test/move_behind_22.wav,63532,move behind
/home/nam/Desktop/data_test/test/come_with_me_66.wav,63532,come with me
/home/nam/Desktop/data_test/test/move_200.wav,63532,move
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_35.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/move_116.wav,63532,move
/home/nam/Desktop/data_test/test/hello_10.wav,63532,hello
/home/nam/Desktop/data_test/test/im_so_boring_28.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/turn_left_51.wav,63532,turn left
/home/nam/Desktop/data_test/test/turn_to_the_left_15.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/move_behind_26.wav,63532,move behind
/home/nam/Desktop/data_test/test/forward_55.wav,63532,forward
/home/nam/Desktop/data_test/test/move_forward_25.wav,63532,move forward
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_11.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_24.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/come_with_me_88.wav,63532,come with me
/home/nam/Desktop/data_test/test/turn_to_the_right_6.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/who_are_you_50.wav,63532,who are you
/home/nam/Desktop/data_test/test/hello_12.wav,63532,hello
/home/nam/Desktop/data_test/test/im_fine_thank_you_46.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/what_is_your_name_1.wav,63532,what is your name
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_15.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/turn_to_the_right_14.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/are_you_married_13.wav,94252,are you married
/home/nam/Desktop/data_test/test/move_87.wav,63532,move
/home/nam/Desktop/data_test/test/follow_me_55.wav,63532,follow me
/home/nam/Desktop/data_test/test/how_are_you_today_10.wav,63532,how are you today
/home/nam/Desktop/data_test/test/can_you_follow_me_31.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/follow_me_50.wav,63532,follow me
/home/nam/Desktop/data_test/test/what_is_your_name_19.wav,63532,what is your name
/home/nam/Desktop/data_test/test/im_fine_thank_you_48.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/goodbye_see_you_later_54.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/stop_talking_44.wav,63532,stop talking
/home/nam/Desktop/data_test/test/go_ahead_31.wav,63532,go ahead
/home/nam/Desktop/data_test/test/move_179.wav,63532,move
/home/nam/Desktop/data_test/test/move_forward_199.wav,63532,move forward
/home/nam/Desktop/data_test/test/what_is_your_name_22.wav,63532,what is your name
/home/nam/Desktop/data_test/test/are_you_married_29.wav,94252,are you married
/home/nam/Desktop/data_test/test/move_63.wav,63532,move
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_23.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/move_forward_124.wav,63532,move forward
/home/nam/Desktop/data_test/test/can_you_follow_me_15.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_16.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/i_dont_know_17.wav,63532,i don't know
/home/nam/Desktop/data_test/test/move_forward_215.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_125.wav,63532,move
/home/nam/Desktop/data_test/test/move_58.wav,63532,move
/home/nam/Desktop/data_test/test/can_you_sing_a_song_14.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_29.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/move_forward_12.wav,63532,move forward
/home/nam/Desktop/data_test/test/turn_to_the_left_19.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/move_141.wav,63532,move
/home/nam/Desktop/data_test/test/follow_me_60.wav,63532,follow me
/home/nam/Desktop/data_test/test/do_you_know_me_42.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_164.wav,63532,move
/home/nam/Desktop/data_test/test/can_you_sing_a_song_13.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/come_with_me_70.wav,63532,come with me
/home/nam/Desktop/data_test/test/stop_talking_66.wav,63532,stop talking
/home/nam/Desktop/data_test/test/how_do_you_feel_42.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_17.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/are_you_married_47.wav,94252,are you married
/home/nam/Desktop/data_test/test/go_ahead_1.wav,63532,go ahead
/home/nam/Desktop/data_test/test/turn_to_the_left_38.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/go_ahead_7.wav,63532,go ahead
/home/nam/Desktop/data_test/test/do_you_know_me_95.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_forward_151.wav,63532,move forward
/home/nam/Desktop/data_test/test/follow_me_111.wav,63532,follow me
/home/nam/Desktop/data_test/test/how_do_you_feel_62.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/turn_right_61.wav,63532,turn right
/home/nam/Desktop/data_test/test/do_you_know_me_57.wav,63532,do you know me
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_5.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/follow_me_102.wav,63532,follow me
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_30.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/do_you_know_me_80.wav,63532,do you know me
/home/nam/Desktop/data_test/test/forward_30.wav,63532,forward
/home/nam/Desktop/data_test/test/move_forward_137.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_behind_56.wav,63532,move behind
/home/nam/Desktop/data_test/test/how_do_you_feel_82.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/how_do_you_feel_10.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/do_you_know_me_20.wav,63532,do you know me
/home/nam/Desktop/data_test/test/im_fine_thank_you_13.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/i_dont_know_45.wav,63532,i don't know
/home/nam/Desktop/data_test/test/go_ahead_8.wav,63532,go ahead
/home/nam/Desktop/data_test/test/do_you_know_me_84.wav,63532,do you know me
/home/nam/Desktop/data_test/test/how_do_you_feel_55.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/forward_20.wav,63532,forward
/home/nam/Desktop/data_test/test/move_149.wav,63532,move
/home/nam/Desktop/data_test/test/goodbye_see_you_later_27.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/hello_40.wav,63532,hello
/home/nam/Desktop/data_test/test/turn_right_27.wav,63532,turn right
/home/nam/Desktop/data_test/test/move_behind_68.wav,63532,move behind
/home/nam/Desktop/data_test/test/im_so_boring_8.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/im_so_boring_4.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/who_are_you_60.wav,63532,who are you
/home/nam/Desktop/data_test/test/turn_right_25.wav,63532,turn right
/home/nam/Desktop/data_test/test/how_do_you_feel_38.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/turn_left_85.wav,63532,turn left
/home/nam/Desktop/data_test/test/move_forward_219.wav,63532,move forward
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_30.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/are_you_married_22.wav,94252,are you married
/home/nam/Desktop/data_test/test/i_dont_know_13.wav,63532,i don't know
/home/nam/Desktop/data_test/test/turn_to_the_left_32.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/follow_me_109.wav,63532,follow me
/home/nam/Desktop/data_test/test/turn_to_the_right_42.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/move_forward_154.wav,63532,move forward
/home/nam/Desktop/data_test/test/goodbye_see_you_later_42.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/forward_15.wav,63532,forward
/home/nam/Desktop/data_test/test/who_are_you_56.wav,63532,who are you
/home/nam/Desktop/data_test/test/i_dont_know_61.wav,63532,i don't know
/home/nam/Desktop/data_test/test/how_are_you_today_51.wav,63532,how are you today
/home/nam/Desktop/data_test/test/have_a_good_time_6.wav,94252,have a good time
/home/nam/Desktop/data_test/test/follow_me_42.wav,63532,follow me
/home/nam/Desktop/data_test/test/goodbye_see_you_later_31.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/what_is_your_name_53.wav,63532,what is your name
/home/nam/Desktop/data_test/test/follow_me_65.wav,63532,follow me
/home/nam/Desktop/data_test/test/have_a_good_time_39.wav,94252,have a good time
/home/nam/Desktop/data_test/test/move_behind_81.wav,63532,move behind
/home/nam/Desktop/data_test/test/put_your_hand_up_1.wav,63532,put your hand up
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_1.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/forward_17.wav,63532,forward
/home/nam/Desktop/data_test/test/how_do_you_feel_40.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/follow_me_62.wav,63532,follow me
/home/nam/Desktop/data_test/test/turn_to_the_right_12.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/hello_101.wav,63532,hello
/home/nam/Desktop/data_test/test/move_21.wav,63532,move
/home/nam/Desktop/data_test/test/how_are_you_today_8.wav,63532,how are you today
/home/nam/Desktop/data_test/test/goodbye_see_you_later_45.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/turn_left_3.wav,63532,turn left
/home/nam/Desktop/data_test/test/go_ahead_34.wav,63532,go ahead
/home/nam/Desktop/data_test/test/follow_me_43.wav,63532,follow me
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_22.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/how_do_you_feel_63.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/can_you_follow_me_41.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_20.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/forward_62.wav,63532,forward
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_14.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/move_behind_39.wav,63532,move behind
/home/nam/Desktop/data_test/test/follow_me_32.wav,63532,follow me
/home/nam/Desktop/data_test/test/i_dont_know_41.wav,63532,i don't know
/home/nam/Desktop/data_test/test/move_92.wav,63532,move
/home/nam/Desktop/data_test/test/stop_talking_76.wav,63532,stop talking
/home/nam/Desktop/data_test/test/move_83.wav,63532,move
/home/nam/Desktop/data_test/test/turn_left_29.wav,63532,turn left
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_7.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/move_forward_146.wav,63532,move forward
/home/nam/Desktop/data_test/test/follow_me_78.wav,63532,follow me
/home/nam/Desktop/data_test/test/stop_talking_38.wav,63532,stop talking
/home/nam/Desktop/data_test/test/nam_8.wav,63532,nam
/home/nam/Desktop/data_test/test/move_9.wav,63532,move
/home/nam/Desktop/data_test/test/move_forward_51.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_me_93.wav,63532,do you know me
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_3.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/im_fine_thank_you_42.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/move_103.wav,63532,move
/home/nam/Desktop/data_test/test/move_forward_188.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_me_52.wav,63532,do you know me
/home/nam/Desktop/data_test/test/forward_59.wav,63532,forward
/home/nam/Desktop/data_test/test/move_forward_92.wav,63532,move forward
/home/nam/Desktop/data_test/test/im_fine_thank_you_33.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/im_so_boring_33.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/do_you_know_me_130.wav,63532,do you know me
/home/nam/Desktop/data_test/test/do_you_know_me_8.wav,63532,do you know me
/home/nam/Desktop/data_test/test/hello_65.wav,63532,hello
/home/nam/Desktop/data_test/test/how_do_you_feel_70.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/turn_right_16.wav,63532,turn right
/home/nam/Desktop/data_test/test/do_you_know_me_37.wav,63532,do you know me
/home/nam/Desktop/data_test/test/im_so_boring_20.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/can_you_follow_me_34.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/move_behind_103.wav,63532,move behind
/home/nam/Desktop/data_test/test/move_forward_62.wav,63532,move forward
/home/nam/Desktop/data_test/test/goodbye_see_you_later_24.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/do_you_know_me_61.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_forward_102.wav,63532,move forward
/home/nam/Desktop/data_test/test/turn_to_the_right_15.wav,63532,turn to the right
/home/nam/Desktop/data_test/test/come_with_me_64.wav,63532,come with me
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_23.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/how_are_you_today_31.wav,63532,how are you today
/home/nam/Desktop/data_test/test/move_115.wav,63532,move
/home/nam/Desktop/data_test/test/forward_12.wav,63532,forward
/home/nam/Desktop/data_test/test/are_you_married_1.wav,94252,are you married
/home/nam/Desktop/data_test/test/move_123.wav,63532,move
/home/nam/Desktop/data_test/test/move_behind_41.wav,63532,move behind
/home/nam/Desktop/data_test/test/im_so_boring_11.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/move_forward_234.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_forward_216.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_forward_206.wav,63532,move forward
/home/nam/Desktop/data_test/test/how_are_you_today_49.wav,63532,how are you today
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_24.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/turn_right_36.wav,63532,turn right
/home/nam/Desktop/data_test/test/stop_talking_36.wav,63532,stop talking
/home/nam/Desktop/data_test/test/who_are_you_70.wav,63532,who are you
/home/nam/Desktop/data_test/test/how_do_you_feel_20.wav,63532,how do you feel
/home/nam/Desktop/data_test/test/come_with_me_28.wav,63532,come with me
/home/nam/Desktop/data_test/test/who_are_you_58.wav,63532,who are you
/home/nam/Desktop/data_test/test/turn_right_60.wav,63532,turn right
/home/nam/Desktop/data_test/test/move_behind_5.wav,63532,move behind
/home/nam/Desktop/data_test/test/hello_19.wav,63532,hello
/home/nam/Desktop/data_test/test/turn_to_the_left_40.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/move_2.wav,63532,move
/home/nam/Desktop/data_test/test/move_forward_184.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_have_brothers_or_sisters_45.wav,94252,do you have brothers or sisters
/home/nam/Desktop/data_test/test/forward_57.wav,63532,forward
/home/nam/Desktop/data_test/test/are_you_married_27.wav,94252,are you married
/home/nam/Desktop/data_test/test/im_so_boring_36.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/forward_1.wav,63532,forward
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_27.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/are_you_married_4.wav,94252,are you married
/home/nam/Desktop/data_test/test/stop_talking_68.wav,63532,stop talking
/home/nam/Desktop/data_test/test/goodbye_see_you_later_34.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/come_with_me_74.wav,63532,come with me
/home/nam/Desktop/data_test/test/forward_19.wav,63532,forward
/home/nam/Desktop/data_test/test/hello_my_name_is_nam_5.wav,94252,hello my name is nam
/home/nam/Desktop/data_test/test/turn_to_the_left_62.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/move_behind_1.wav,63532,move behind
/home/nam/Desktop/data_test/test/move_forward_176.wav,63532,move forward
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_26.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/i_dont_know_6.wav,63532,i don't know
/home/nam/Desktop/data_test/test/move_forward_81.wav,63532,move forward
/home/nam/Desktop/data_test/test/im_so_boring_38.wav,63532,i am so boring
/home/nam/Desktop/data_test/test/follow_me_41.wav,63532,follow me
/home/nam/Desktop/data_test/test/i_am_a_student_at_international_university_66.wav,127020,i am a student at international university
/home/nam/Desktop/data_test/test/can_you_follow_me_4.wav,94252,can you follow me
/home/nam/Desktop/data_test/test/move_120.wav,63532,move
/home/nam/Desktop/data_test/test/move_forward_96.wav,63532,move forward
/home/nam/Desktop/data_test/test/hello_80.wav,63532,hello
/home/nam/Desktop/data_test/test/im_fine_thank_you_28.wav,63532,i am fine thank you
/home/nam/Desktop/data_test/test/come_with_me_19.wav,63532,come with me
/home/nam/Desktop/data_test/test/follow_me_88.wav,63532,follow me
/home/nam/Desktop/data_test/test/move_forward_180.wav,63532,move forward
/home/nam/Desktop/data_test/test/can_you_sing_a_song_10.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/i_dont_know_56.wav,63532,i don't know
/home/nam/Desktop/data_test/test/goodbye_see_you_later_1.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/move_97.wav,63532,move
/home/nam/Desktop/data_test/test/follow_me_15.wav,63532,follow me
/home/nam/Desktop/data_test/test/move_forward_47.wav,63532,move forward
/home/nam/Desktop/data_test/test/can_you_sing_a_song_24.wav,94252,can you sing a song
/home/nam/Desktop/data_test/test/turn_right_43.wav,63532,turn right
/home/nam/Desktop/data_test/test/turn_to_the_left_51.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/goodbye_see_you_later_48.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/stop_talking_71.wav,63532,stop talking
/home/nam/Desktop/data_test/test/are_you_married_8.wav,94252,are you married
/home/nam/Desktop/data_test/test/goodbye_see_you_later_51.wav,63532,goodbye see you later
/home/nam/Desktop/data_test/test/what_is_your_name_35.wav,63532,what is your name
/home/nam/Desktop/data_test/test/turn_to_the_left_21.wav,63532,turn to the left
/home/nam/Desktop/data_test/test/do_you_know_me_40.wav,63532,do you know me
/home/nam/Desktop/data_test/test/can_you_tell_me_a_joke_1.wav,94252,can you tell me a joke
/home/nam/Desktop/data_test/test/move_107.wav,63532,move
/home/nam/Desktop/data_test/test/hello_94.wav,63532,hello
/home/nam/Desktop/data_test/test/turn_right_30.wav,63532,turn right
/home/nam/Desktop/data_test/test/come_with_me_62.wav,63532,come with me
/home/nam/Desktop/data_test/test/do_you_know_me_33.wav,63532,do you know me
/home/nam/Desktop/data_test/test/move_137.wav,63532,move
/home/nam/Desktop/data_test/test/move_38.wav,63532,move
/home/nam/Desktop/data_test/test/move_20.wav,63532,move
/home/nam/Desktop/data_test/test/move_forward_13.wav,63532,move forward
/home/nam/Desktop/data_test/test/move_forward_222.wav,63532,move forward
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_5.wav,94252,do you know where you are
/home/nam/Desktop/data_test/test/move_behind_78.wav,63532,move behind
/home/nam/Desktop/data_test/test/have_a_good_time_40.wav,94252,have a good time
/home/nam/Desktop/data_test/test/nam_6.wav,63532,nam
/home/nam/Desktop/data_test/test/move_behind_6.wav,63532,move behind
/home/nam/Desktop/data_test/test/do_you_know_where_you_are_51.wav,94252,do you know where you are
